1.77205, 0.10388
1.77508, 0.10390
1.80827, 0.10400
1.81540, 0.10391
1.85409, 0.10400
1.86645, 0.10625
1.76845, 0.10398
1.76212, 0.10382
1.80284, 0.10433
1.80779, 0.10382
